objid,modelmag_u,modelmag_g,modelmag_r,modelmag_i,modelmag_z,class
1237648722833965187,20.0859,19.09919,18.95196,18.91737,18.9343,STAR
1237674651531935813,18.54899,17.12715,16.58827,16.39205,16.31362,STAR
1237674651531935751,16.77784,15.55519,15.09145,14.93055,14.8841,STAR
1237674651532001343,17.78202,16.45538,15.96133,15.79287,15.70134,STAR
1237674651531935873,21.18728,19.51397,18.7553,18.44509,18.25513,STAR
1237674651531935871,19.7208,18.00226,17.34469,17.11526,17.00649,STAR
1237674651531935886,18.93979,17.86055,17.44615,17.30198,17.23167,STAR
1237674650994999385,25.06584,22.36464,20.82629,20.09622,19.83951,STAR
1237648721761927174,19.25672,18.03317,17.49975,17.28412,17.19632,STAR
1237674651533770764,16.95662,15.76052,15.3274,15.16696,15.12625,STAR
1237674651533836384,19.03367,17.91667,17.73774,17.71784,17.718,STAR
1237648722298929233,17.37069,16.23186,15.81305,15.66268,15.61128,STAR
1237674650997031153,20.07651,17.65562,17.00483,16.80483,16.78546,STAR
1237648722835865666,18.24302,17.63037,17.43084,17.38179,17.46574,STAR
1237648722835865674,18.77181,17.50738,17.38729,17.36756,17.3611,STAR
1237648720142729345,18.1613,17.03791,16.63783,16.51234,16.4349,STAR
1237650796220645482,18.42059,18.48429,18.83872,19.11143,19.35358,STAR
1237650794609770746,22.89167,19.8391,18.35078,17.72533,17.37808,STAR
1237650795146707159,19.33003,18.10579,17.62681,17.47341,17.42379,STAR
1237650795683577872,17.31503,16.01691,15.49243,15.29128,15.19943,STAR
1237648722289819705,18.51254,17.12438,16.53009,16.29596,16.16014,STAR
1237650797294190659,18.48567,17.23497,16.73623,16.56257,16.50287,STAR
1237648722827018510,24.02062,21.08169,19.79842,19.29272,18.92611,STAR
1237648721752948868,19.35893,17.89577,17.24237,16.99044,16.85701,STAR
1237650796757319805,19.51472,18.20191,17.63909,17.40331,17.28823,STAR
1237648721753342016,18.17326,17.10972,16.73453,16.57569,16.48905,STAR
1237650797294321708,23.15673,20.16103,18.82322,18.1648,17.8949,STAR
1237648720681304157,22.43088,20.90822,20.34756,20.03322,20.04097,STAR
1237654669736542424,19.47543,18.33513,18.17494,18.14408,18.13876,STAR
1237651800161255431,24.38441,21.14004,19.71896,18.53466,17.94838,STAR
1237648722292113454,17.78589,16.75605,16.43583,16.31775,16.28085,STAR
1237651752387346781,25.06615,20.95131,19.26128,18.39383,17.86912,STAR
1237651752387412273,22.45459,20.44403,19.63243,19.33631,19.07546,STAR
1237651801234538568,18.66888,17.42126,17.02687,16.85955,16.85753,STAR
1237651801771737156,19.01684,17.94234,17.5491,17.43388,17.38181,STAR
1237648721755111513,18.7437,17.55,17.08163,16.90959,16.83103,STAR
1237651801234997404,18.9962,17.62962,17.13596,16.9303,16.87155,STAR
1237654670272954398,16.78291,15.55493,15.16275,15.03961,15.01596,STAR
1237648722292375670,18.31404,17.03372,16.90786,16.87489,16.85365,STAR
1237654669739688010,22.12728,19.60366,18.12792,17.42155,17.00927,STAR
1237648720147906676,17.29954,16.29471,15.99032,15.84349,15.79053,STAR
1237654668665815184,20.21448,19.04694,18.93157,18.91707,18.97544,STAR
1237648721221582928,19.30804,18.8975,19.12333,19.37422,19.47773,STAR
1237654669202489404,17.86947,16.62556,16.19118,16.033,15.9847,STAR
1237648722295259145,18.90018,17.75432,17.32603,17.16776,17.07379,STAR
1237648721758519338,17.63949,16.43561,15.98985,15.82517,15.76827,STAR
1237654670813298803,19.53949,18.21488,17.67049,17.42929,17.34221,STAR
1237648722295390377,20.17662,19.07771,18.93571,18.87833,18.80984,STAR
1237654671350300704,17.00986,15.83008,15.42991,15.28289,15.23586,STAR
1237654671350431859,20.1937,19.14801,18.9393,18.88976,18.88805,STAR
1237674648849088555,18.71701,17.67699,17.57771,17.59379,17.64067,STAR
1237648720151118056,21.0641,18.59718,17.53441,17.13069,16.91208,STAR
1237648721225056271,17.03674,15.90299,15.55172,15.41759,15.38048,STAR
1237648721224990762,19.24626,18.07815,17.62558,17.47852,17.38261,STAR
1237674649922568304,19.05103,17.84616,17.41057,17.24782,17.191,STAR
1237648721224663136,17.59233,16.48953,16.0504,15.89767,15.85089,STAR
1237648722835276393,23.8541,21.97735,20.62868,20.00142,19.53082,STAR
1237674651533312023,18.2179,17.19083,16.77994,16.61049,16.56021,STAR
1237648721761533988,16.77543,15.84021,15.56889,15.45393,15.43508,STAR
1237648722835472491,18.78321,18.3373,18.50711,18.66012,18.8812,STAR
1237674648851251379,21.90165,19.34557,18.40081,18.03495,17.83386,STAR
1237674650461667338,15.88399,14.74523,14.32863,14.58434,14.15162,STAR
1237654670281605277,19.94362,18.69478,18.3095,18.11411,18.12915,STAR
1237674650461667471,20.72725,18.02181,16.68583,16.1302,15.84262,STAR
1237674650461601822,18.66191,16.90997,16.22045,15.9705,15.85876,STAR
1237674650461602044,20.05003,19.07855,18.77011,18.67432,18.65057,STAR
1237674650461667460,21.51124,18.8453,17.51153,16.95423,16.65601,STAR
1237674650461601954,22.22461,19.94759,18.93781,18.55627,18.35812,STAR
1237674648851251382,21.40395,19.45498,18.63198,18.33191,18.11848,STAR
1237674648851054726,21.24976,19.16389,18.26718,17.95881,17.80773,STAR
1237674648851054723,22.54848,19.87625,18.58168,18.02672,17.69134,STAR
1237674649387794491,17.88797,16.82401,16.489,16.36282,16.357,STAR
1237674648850989282,19.96125,17.61316,16.61442,16.2233,16.03193,STAR
1237648721226694700,19.13027,18.19643,17.9687,17.905,17.85255,STAR
1237648721226629275,19.68064,19.49773,19.62052,19.81544,20.05541,STAR
1237648721226563745,17.46177,16.41245,16.12708,16.01488,16.00724,STAR
1237648722837373005,18.86448,17.57043,17.05314,16.84126,16.72406,STAR
1237674651535474755,19.86329,18.91183,18.581,18.4728,18.44683,STAR
1237648722300633166,18.40986,17.26574,16.85822,16.70353,16.62693,STAR
1237674650461601802,18.74381,16.9147,16.19337,15.91492,15.77366,STAR
1237671142554271797,18.77936,17.84024,17.59402,17.49631,17.48408,STAR
1237648720691658756,18.70442,17.80157,17.53409,17.4362,17.44367,STAR
1237671142017466574,20.38151,19.37537,19.21505,19.16597,19.13596,STAR
1237671142554599655,19.73752,17.27913,16.26984,15.88425,15.68255,STAR
1237674649928663064,17.91118,16.82053,16.43722,16.30295,16.26458,STAR
1237648704040403135,19.5104,19.42008,19.74484,20.06969,20.6474,STAR
1237648722843074712,20.12264,18.91024,19.03608,19.16054,19.24817,STAR
1237648704577077296,19.02567,18.08557,17.72724,17.60743,17.58872,STAR
1237648705114013720,18.84569,17.91985,17.66141,17.56651,17.51028,STAR
1237648722306465891,18.50994,17.21953,17.39554,17.53919,17.6311,STAR
1237648721769332925,20.0334,19.1363,18.95393,18.88641,18.90843,STAR
1237648705114407200,22.50594,21.16697,19.47527,16.68559,15.1196,STAR
1237648705114144925,19.39353,18.35339,17.9414,17.84216,17.73041,STAR
1237648722306531388,19.5557,18.56943,18.46399,18.46511,18.50663,STAR
1237648722843402277,17.9921,16.90061,16.54609,16.40836,16.36749,STAR
1237648705651409008,18.34653,17.05349,16.60334,16.43878,16.3584,STAR
1237648722306531342,18.94428,18.48217,18.59776,18.75273,18.95143,STAR
1237648705114406946,18.61184,17.54642,17.16576,17.03968,16.99119,STAR
1237648704577601553,17.51339,16.41793,16.06695,15.93751,15.89478,STAR
1237651799622680623,19.64516,18.46974,17.96894,17.93103,17.75591,STAR
1237650795684167831,17.72202,16.56575,16.15912,15.99926,15.95605,STAR
1237648721216864346,17.55001,16.26476,15.71965,15.58172,15.51661,STAR
1237651799622549759,22.58308,20.19563,18.79206,18.19383,17.81592,STAR
1237650795147034650,18.987,17.66152,17.23423,17.0581,16.97153,STAR
1237648720679731356,20.14039,19.02472,18.90889,18.94321,18.95576,STAR
1237648720679731206,17.6466,16.46979,16.05476,15.90236,15.79842,STAR
1237650794609967319,22.08754,19.27412,17.8539,16.9868,16.50531,STAR
1237650795146772611,19.92295,18.63192,17.99677,17.829,17.67813,STAR
1237648720145219648,17.37297,16.26745,15.86104,15.69494,15.62644,STAR
1237654669736804509,19.81452,18.75838,18.26941,18.05459,17.94396,STAR
1237648721218830636,25.68465,22.34975,20.8459,18.96122,17.93225,STAR
1237651800698454172,21.92694,18.99037,17.55845,16.47739,15.8161,STAR
1237651800161517665,18.40041,17.36982,17.2542,17.22044,17.26286,STAR
1237648720681893894,18.97266,17.84796,17.42264,17.26585,17.20143,STAR
1237648720681828474,19.63906,19.4021,19.45169,18.8509,18.25064,STAR
1237651799624581237,20.13153,19.06322,18.72238,18.63262,18.63717,STAR
1237651800161386669,21.96931,19.23131,17.85496,17.19927,16.78599,STAR
1237651799624515608,18.74629,17.5107,17.02334,16.83815,16.77116,STAR
1237648720144826581,17.91618,16.63321,16.15938,15.99033,15.90298,STAR
1237648720144826415,24.5079,22.25329,20.68138,19.16428,18.42327,STAR
1237648720148168875,18.95628,17.73277,17.2434,17.04211,16.96518,STAR
1237648720685170714,18.73682,17.65075,17.23958,17.07875,17.03255,STAR
1237654669739819022,18.32636,18.30245,18.64292,18.96547,19.38005,STAR
1237648721221845071,18.83499,17.67422,17.21462,17.0269,16.96924,STAR
1237674649386352896,20.59844,18.66965,17.60728,16.8415,16.2335,STAR
1237648721225318714,21.78991,20.86549,20.48339,20.36969,20.25801,STAR
1237674648849285197,17.11178,16.14444,15.84707,15.70014,15.66195,STAR
1237674649386090523,16.77615,15.51018,15.05928,14.88855,14.84383,STAR
1237648720151248927,18.75355,17.81158,17.4755,17.67501,17.28985,STAR
1237648721225121819,19.25988,18.02528,17.59606,17.44376,17.40652,STAR
1237674650462191818,21.6095,19.29103,18.29172,17.91867,17.73131,STAR
1237674648851447863,15.7202,14.60014,14.23465,14.09986,14.06804,STAR
1237674648851448002,19.10145,17.56176,16.93771,16.72112,16.62863,STAR
1237674648851447995,21.5236,19.24444,18.2176,17.88787,17.61607,STAR
1237648720153477396,22.23387,19.36526,17.66902,16.87847,16.41904,STAR
1237674648851447866,18.23434,16.83141,16.32431,16.15393,16.07088,STAR
1237648721227219001,17.81378,16.5878,16.1787,16.04314,16.01249,STAR
1237674649925189645,24.63471,21.65373,19.76201,18.75168,18.33592,STAR
1237648720690217120,20.36184,19.42207,19.19971,19.12921,19.11663,STAR
1237674648851382381,19.77989,18.83078,18.4764,18.3486,18.30886,STAR
1237674648851316933,19.70874,18.76336,18.4577,18.34433,18.31597,STAR
1237674648851382384,20.46048,19.42824,19.10828,18.9928,19.054,STAR
1237648720690020476,19.8036,18.77925,18.63761,18.58986,18.66158,STAR
1237674648851251386,20.2414,19.07542,18.608,18.42896,18.29883,STAR
1237674648851317063,21.26486,20.23667,19.75811,19.53955,19.48022,STAR
1237674648851251233,22.55492,20.44441,19.97863,19.78304,19.63512,STAR
1237674648851316910,19.16742,18.25288,17.98792,17.89307,17.88557,STAR
1237648720155050050,17.1477,16.22602,15.95482,15.86564,15.82776,STAR
1237674648854855746,18.22987,17.06976,17.00525,17.03855,17.08019,STAR
1237674648854855740,17.96338,16.81296,16.39835,16.24227,16.19274,STAR
1237648720156950579,19.57936,18.48604,18.3977,18.38577,18.40001,STAR
1237674648854790310,19.96027,18.75596,18.84953,18.96511,19.07741,STAR
1237648720156884994,19.15831,18.06768,17.66217,17.50715,17.42259,STAR
1237648703503925332,18.77272,18.79329,19.20589,19.47298,19.73264,STAR
1237648720695853121,18.56569,17.30737,16.8743,16.72848,16.665,STAR
1237648720158982398,20.43795,19.47822,19.29309,19.22161,19.25214,STAR
1237648702966988950,17.61754,16.43764,16.53951,16.6374,16.75182,STAR
1237648721232592898,18.47994,17.43449,17.27705,17.25896,17.30176,STAR
1237651752385249327,18.82058,17.57324,17.00532,16.7718,16.61172,STAR
1237650796757319859,19.44095,18.30838,18.26834,18.29951,18.37789,STAR
1237651801769705649,18.06862,17.64849,17.93636,18.07474,18.33906,STAR
1237654669198295120,21.56305,19.2012,17.76762,17.11802,16.75748,STAR
1237648720143188043,18.49726,17.37068,16.97899,16.84624,16.80118,STAR
1237654670272036870,18.75909,17.62951,17.23588,17.07592,17.06839,STAR
1237648720143122475,19.17664,18.8283,18.88975,18.99784,19.1014,STAR
1237651800696684677,16.84267,15.38513,14.86922,14.71534,14.67066,STAR
1237654669200326851,19.34998,18.90404,18.92402,19.05194,19.22971,STAR
1237648720145416494,20.10137,19.07438,18.67575,18.59837,18.51201,STAR
1237651800161976470,19.90661,18.83911,18.72021,18.70977,18.69364,STAR
1237648720682352701,18.46302,16.55939,15.80072,15.51846,15.32616,STAR
1237654671350038627,19.27258,17.98267,17.68764,17.59704,17.49668,STAR
1237648722295259148,17.56835,16.5251,16.31972,16.25974,16.25105,STAR
1237654671350038597,19.54655,19.03401,19.07618,19.16894,19.24053,STAR
1237654670276558877,17.69299,16.46461,16.34915,16.36364,16.42924,STAR
1237654669203210947,25.06498,22.6612,21.20897,20.08954,19.36806,STAR
1237654669203341319,18.27757,17.11443,16.70599,16.57374,16.5323,STAR
1237654668666404896,18.07006,16.73158,16.85902,16.9705,17.02494,STAR
1237654669203472388,18.8123,17.73496,17.32841,17.1848,17.15741,STAR
1237654669203079215,22.35818,19.41088,17.83388,17.24004,16.9135,STAR
1237654669740212263,22.36484,19.98268,18.9258,18.07955,17.68788,STAR
1237674650996441338,23.15895,20.71766,19.10608,17.77451,17.06311,STAR
1237648721761599561,15.51874,15.17917,15.40013,15.62131,15.87666,STAR
1237648722298470531,20.43819,19.41615,19.33058,19.3,19.2828,STAR
1237674650996572247,18.8532,17.72026,17.30367,17.17593,17.12543,STAR
1237648721761665099,18.83901,17.6376,17.70749,17.82432,17.93552,STAR
1237674649923617004,19.72746,17.72278,16.6158,15.96436,15.58987,STAR
1237648721225646257,19.36096,18.03243,17.49945,17.27139,17.20959,STAR
1237674649923616789,18.78196,17.83267,17.53392,17.42019,17.39466,STAR
1237674650998734910,18.07166,15.75725,15.27251,14.39016,14.17115,STAR
1237674650998734933,17.26223,16.26114,15.92733,15.82364,15.78646,STAR
1237648721763893474,24.51647,23.28469,21.65727,18.91861,17.42394,STAR
1237674651535540349,17.94022,16.67863,16.26111,16.07648,16.00363,STAR
1237674650998866202,20.21277,19.38045,19.03795,18.8982,18.82022,STAR
1237648720153804816,16.83619,15.74772,15.37244,15.23663,15.21051,STAR
1237674648851710035,18.30935,15.89994,14.90758,14.56298,14.36523,STAR
1237674648851710148,19.33782,18.09101,17.56538,17.33878,17.22096,STAR
1237674648851710143,20.0319,18.96439,18.68003,18.55992,18.51635,STAR
1237648720690872431,18.25786,17.26303,16.86523,16.68663,16.64486,STAR
1237674648851644513,20.77818,18.49755,17.54102,17.16652,16.91742,STAR
1237674648851710107,20.63772,18.48216,17.60213,17.29239,17.11164,STAR
1237674649388515613,26.03747,22.21115,20.45613,18.44993,17.24031,STAR
1237674648851710207,23.02101,19.98977,18.75782,18.30678,18.03087,STAR
1237674649925451786,18.48792,17.41171,17.02371,16.89684,16.83407,STAR
1237674650462453917,20.07032,19.11136,18.84706,18.74545,18.77144,STAR
1237674648851644841,25.60539,21.32301,20.05816,19.28792,18.97252,STAR
1237674648851578975,18.48155,17.58119,17.29172,17.20176,17.19138,STAR
1237674648851513358,18.85431,17.87572,17.55523,17.44711,17.36673,STAR
1237671140943724758,22.01167,19.22687,18.05193,17.62726,17.16069,STAR
1237674648853217469,21.34355,18.53376,17.05216,16.29823,15.90835,STAR
1237671140943790096,17.73136,16.74363,16.44948,16.33557,16.30813,STAR
1237671141480792203,19.71458,18.69906,18.55162,18.50591,18.55531,STAR
1237674649392185520,19.07799,17.82559,17.36518,17.19649,17.11845,STAR
1237674649392054751,23.08196,21.41282,19.73026,19.04472,18.50237,STAR
1237648704041386025,18.79844,17.61451,17.35555,17.2755,17.22589,STAR
1237648704041320779,21.09139,21.17405,20.09451,19.78334,19.70901,STAR
1237648703504056386,18.53576,17.25342,17.41915,17.56659,17.6511,STAR
1237648720696377426,21.49655,19.27652,18.11299,17.63111,17.3677,STAR
1237648702967185465,17.262,16.14839,15.70567,15.5601,15.49644,STAR
1237648703504056464,22.5168,19.86943,18.80936,18.42988,18.11434,STAR
1237648720696115414,19.50011,18.50886,18.33836,18.29647,18.31711,STAR
1237648721232920957,22.12227,20.67063,19.99367,19.45199,19.02344,STAR
1237648720142204988,18.88086,17.73562,17.57361,17.55848,17.5657,STAR
1237648720142008421,17.69156,16.58506,16.22235,16.07985,16.03837,STAR
1237650794609246297,17.90064,16.65559,16.80802,16.93402,17.00518,STAR
1237648720679142200,25.76917,25.63642,23.77638,20.47627,18.86558,STAR
1237648721216013037,22.77478,21.6875,20.04008,19.85975,19.10768,STAR
1237648722289819691,18.74275,17.26978,16.62725,16.34429,16.21385,STAR
1237650796220252547,22.4147,21.85908,21.43992,20.39782,19.50966,STAR
1237648721753079825,18.261,17.1095,16.60116,16.39906,16.30808,STAR
1237651752921989167,17.27724,17.16069,17.53521,17.81269,18.04781,STAR
1237650797294059539,18.57691,17.09036,16.87376,16.81978,16.76803,STAR
1237650796220383270,19.13264,17.85274,17.31403,17.08397,16.97328,STAR
1237651800161124476,19.23675,18.22732,18.0457,18.03166,18.07355,STAR
1237654670273151049,17.60491,16.50574,16.13324,15.99545,15.96724,STAR
1237654668662145183,20.90208,18.11295,16.70819,16.06052,15.77183,STAR
1237651799623794870,21.201,18.47353,17.13115,16.59947,16.29295,STAR
1237651799623729327,19.98578,18.46148,17.84982,17.57884,17.48826,STAR
1237651799623860377,19.43002,18.06736,17.48901,17.21382,17.17563,STAR
1237654668662145164,20.38332,17.58627,16.27603,15.75195,15.48882,STAR
1237654668662145187,21.43331,18.85548,17.45437,16.8322,16.4782,STAR
1237651799623860427,22.39233,20.45887,18.70483,15.97843,14.4172,STAR
1237648720144171043,19.60026,18.2715,17.76069,17.53343,17.42659,STAR
1237654670273085621,20.4278,19.21761,18.39359,18.15858,18.44011,STAR
1237648722828787737,17.36759,16.32262,15.92653,15.78974,15.7319,STAR
1237648722291982465,18.31656,17.83927,17.69376,17.35058,16.6907,STAR
1237648720683270838,24.45593,22.94798,22.01388,19.69589,18.41971,STAR
1237654669201178809,19.34693,18.04756,17.49198,17.25258,17.13416,STAR
1237651800162893888,16.99458,15.89485,15.5403,15.39632,15.37242,STAR
1237651800699502614,17.46596,16.37214,16.02768,15.90383,15.90213,STAR
1237648720683008160,19.59516,17.68057,16.86682,16.57762,16.40996,STAR
1237651800699633749,21.65613,19.47689,18.40982,18.03019,17.80568,STAR
1237654668664111232,19.2604,18.83144,18.871,18.94983,19.03333,STAR
1237654670274592772,18.67618,18.17216,18.32072,18.46478,18.81606,STAR
1237648720682876959,18.95974,17.94345,17.58205,17.43977,17.39056,STAR
1237651800162500707,22.22547,19.74017,18.53469,18.01307,17.78328,STAR
1237651752388788260,18.13917,16.86941,16.39452,16.24475,16.20316,STAR
1237648722294734948,19.11586,17.94378,18.05203,18.18766,18.29054,STAR
1237648722831736979,21.13235,18.49486,17.20728,16.66124,16.30044,STAR
1237654670275969120,19.63414,18.71211,18.45996,18.32506,18.32586,STAR
1237648721757929573,18.71556,17.57673,17.38265,17.33843,17.32211,STAR
1237654670812971019,17.60185,16.44489,16.0355,15.89363,15.83241,STAR
1237654670276034657,20.32024,19.86125,20.05687,20.30732,20.58231,STAR
1237654670812971804,24.89819,23.4007,23.09395,19.78455,18.35134,STAR
1237654670813036569,18.37732,17.29697,17.16619,17.17923,17.18468,STAR
1237654670812971179,19.94736,18.8437,18.61631,18.54066,18.58321,STAR
1237651752390164526,16.61461,15.34073,15.38575,15.42507,15.45481,STAR
1237648722831868017,20.26751,19.15252,19.02924,19.00291,19.04558,STAR
1237648722294931610,19.73833,18.54554,18.47995,18.49683,18.55868,STAR
1237651752390164564,19.83998,18.83138,18.62778,18.57713,18.59222,STAR
1237654670813102165,18.89454,17.8078,17.64339,17.61766,17.63338,STAR
1237651752390361275,23.80375,21.7942,20.21309,19.05754,18.33543,STAR
